FIPS_Code,State,Area_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Year,Value
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Employed_2022,"54,201"
36071,NY,"Orange County, NY",1.0,1.0,1.0,Employed_2022,"184,393"
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Employed_2022,"16,531"
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Employed_2022,"50,779"
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Employed_2022,"26,137"
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Employed_2022,"50,033"
36081,NY,"Queens County, NY",1.0,1.0,1.0,Employed_2022,"1,081,470"
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Employed_2022,"79,811"
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Employed_2022,"214,589"
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Employed_2022,"154,822"
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Employed_2022,"41,172"
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Employed_2022,"118,577"
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Employed_2022,"75,444"
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Employed_2022,"14,264"
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Employed_2022,"7,755"
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Employed_2022,"14,375"
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Employed_2022,"39,856"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Employed_2022,"775,848"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Employed_2022,"36,153"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Employed_2022,"21,546"
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Employed_2022,"48,687"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Employed_2022,"84,853"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Employed_2022,"30,212"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Employed_2022,"26,662"
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Employed_2022,"42,101"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Employed_2022,"480,910"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Employed_2022,"16,899"
36123,NY,"Yates County, NY",1.0,1.0,1.0,Employed_2022,"11,328"
24000,MD,Maryland,,,,Unemployed_2022,"102,813"
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Unemployed_2022,"1,253"
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Unemployed_2022,"8,892"
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Unemployed_2022,"14,672"
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Unemployed_2022,"1,455"
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Unemployed_2022,526
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Unemployed_2022,"2,511"
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Unemployed_2022,"1,789"
24017,MD,"Charles County, MD",1.0,1.0,1.0,Unemployed_2022,"2,876"
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Unemployed_2022,575
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Unemployed_2022,"4,013"
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Unemployed_2022,517
24025,MD,"Harford County, MD",1.0,1.0,1.0,Unemployed_2022,"4,150"
24027,MD,"Howard County, MD",1.0,1.0,1.0,Unemployed_2022,"4,928"
24029,MD,"Kent County, MD",6.0,4.0,0.0,Unemployed_2022,350
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Unemployed_2022,"15,869"
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Unemployed_2022,"17,557"
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Unemployed_2022,774
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Unemployed_2022,"1,771"
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Unemployed_2022,431
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Unemployed_2022,588
24043,MD,"Washington County, MD",2.0,2.0,1.0,Unemployed_2022,"2,401"
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Unemployed_2022,"1,965"
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Unemployed_2022,"1,266"
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Unemployed_2022,"11,682"
36000,NY,New York,,,,Unemployed_2022,"411,168"
36001,NY,"Albany County, NY",2.0,2.0,1.0,Unemployed_2022,"4,830"
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Unemployed_2022,771
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Unemployed_2022,"47,059"
36007,NY,"Broome County, NY",2.0,2.0,1.0,Unemployed_2022,"3,106"
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Unemployed_2022,"1,323"
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Unemployed_2022,"1,217"
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Unemployed_2022,"2,061"
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Unemployed_2022,"1,272"
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Unemployed_2022,716
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Unemployed_2022,"1,182"
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Unemployed_2022,836
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Unemployed_2022,856
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Unemployed_2022,680
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Unemployed_2022,"4,443"
36029,NY,"Erie County, NY",1.0,1.0,1.0,Unemployed_2022,"15,923"
36031,NY,"Essex County, NY",6.0,6.0,0.0,Unemployed_2022,591
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Unemployed_2022,679
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Unemployed_2022,885
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Unemployed_2022,926
36039,NY,"Greene County, NY",6.0,6.0,0.0,Unemployed_2022,716
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Unemployed_2022,94
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Unemployed_2022,"1,069"
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Unemployed_2022,"1,774"
36047,NY,"Kings County, NY",1.0,1.0,1.0,Unemployed_2022,"70,967"
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Unemployed_2022,467
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Unemployed_2022,997
36053,NY,"Madison County, NY",2.0,2.0,1.0,Unemployed_2022,"1,106"
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Unemployed_2022,"12,554"
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Unemployed_2022,897
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Unemployed_2022,"20,968"
36061,NY,"New York County, NY",1.0,1.0,1.0,Unemployed_2022,"42,121"
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Unemployed_2022,"3,745"
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Unemployed_2022,"3,553"
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Unemployed_2022,"7,375"
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Unemployed_2022,"1,708"
36071,NY,"Orange County, NY",1.0,1.0,1.0,Unemployed_2022,"6,088"
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Unemployed_2022,645
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Unemployed_2022,"2,136"
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Unemployed_2022,933
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Unemployed_2022,"1,513"
36081,NY,"Queens County, NY",1.0,1.0,1.0,Unemployed_2022,"59,591"
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Unemployed_2022,"2,512"
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Unemployed_2022,"12,479"
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Unemployed_2022,"4,539"
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Unemployed_2022,"1,767"
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Unemployed_2022,"3,230"
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Unemployed_2022,"2,577"
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Unemployed_2022,534
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Unemployed_2022,296
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Unemployed_2022,477
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Unemployed_2022,"1,497"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Unemployed_2022,"24,984"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Unemployed_2022,"1,220"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Unemployed_2022,715
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Unemployed_2022,"1,390"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Unemployed_2022,"2,764"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Unemployed_2022,"1,076"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Unemployed_2022,890
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Unemployed_2022,"1,391"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Unemployed_2022,"15,505"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Unemployed_2022,611
36123,NY,"Yates County, NY",1.0,1.0,1.0,Unemployed_2022,343
24000,MD,Maryland,,,,Unemployment_rate_2022,3.2
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Unemployment_rate_2022,4.0
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Unemployment_rate_2022,2.8
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Unemployment_rate_2022,3.3
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Unemployment_rate_2022,2.9
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Unemployment_rate_2022,3.1
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Unemployment_rate_2022,2.7
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Unemployment_rate_2022,3.3
24017,MD,"Charles County, MD",1.0,1.0,1.0,Unemployment_rate_2022,3.3
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Unemployment_rate_2022,3.6
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Unemployment_rate_2022,3.0
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Unemployment_rate_2022,3.5
24025,MD,"Harford County, MD",1.0,1.0,1.0,Unemployment_rate_2022,3.0
24027,MD,"Howard County, MD",1.0,1.0,1.0,Unemployment_rate_2022,2.6
24029,MD,"Kent County, MD",6.0,4.0,0.0,Unemployment_rate_2022,3.6
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Unemployment_rate_2022,2.9
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Unemployment_rate_2022,3.5
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Unemployment_rate_2022,2.8
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Unemployment_rate_2022,3.1
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Unemployment_rate_2022,4.8
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Unemployment_rate_2022,3.4
24043,MD,"Washington County, MD",2.0,2.0,1.0,Unemployment_rate_2022,3.3
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Unemployment_rate_2022,3.8
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Unemployment_rate_2022,5.0
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Unemployment_rate_2022,4.3
36000,NY,New York,,,,Unemployment_rate_2022,4.3
36001,NY,"Albany County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.0
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Unemployment_rate_2022,4.0
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Unemployment_rate_2022,7.8
36007,NY,"Broome County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.8
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Unemployment_rate_2022,4.0
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Unemployment_rate_2022,3.4
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Unemployment_rate_2022,3.9
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Unemployment_rate_2022,3.7
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Unemployment_rate_2022,3.3
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Unemployment_rate_2022,3.3
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Unemployment_rate_2022,2.7
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Unemployment_rate_2022,3.8
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Unemployment_rate_2022,3.7
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.1
36029,NY,"Erie County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.6
36031,NY,"Essex County, NY",6.0,6.0,0.0,Unemployment_rate_2022,3.6
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Unemployment_rate_2022,3.6
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Unemployment_rate_2022,3.9
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Unemployment_rate_2022,3.1
36039,NY,"Greene County, NY",6.0,6.0,0.0,Unemployment_rate_2022,3.5
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Unemployment_rate_2022,4.3
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.9
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Unemployment_rate_2022,4.0
36047,NY,"Kings County, NY",1.0,1.0,1.0,Unemployment_rate_2022,5.9
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Unemployment_rate_2022,4.0
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.3
36053,NY,"Madison County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.4
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.4
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Unemployment_rate_2022,4.0
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Unemployment_rate_2022,2.9
36061,NY,"New York County, NY",1.0,1.0,1.0,Unemployment_rate_2022,4.6
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.8
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.5
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.3
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.1
36071,NY,"Orange County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.2
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.8
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Unemployment_rate_2022,4.0
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Unemployment_rate_2022,3.4
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Unemployment_rate_2022,2.9
36081,NY,"Queens County, NY",1.0,1.0,1.0,Unemployment_rate_2022,5.2
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.1
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Unemployment_rate_2022,5.5
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Unemployment_rate_2022,2.8
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Unemployment_rate_2022,4.1
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Unemployment_rate_2022,2.7
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.3
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.6
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Unemployment_rate_2022,3.7
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Unemployment_rate_2022,3.2
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Unemployment_rate_2022,3.6
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.1
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Unemployment_rate_2022,3.3
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Unemployment_rate_2022,3.2
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Unemployment_rate_2022,2.8
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Unemployment_rate_2022,3.2
36113,NY,"Warren County, NY",3.0,2.0,1.0,Unemployment_rate_2022,3.4
36115,NY,"Washington County, NY",3.0,2.0,1.0,Unemployment_rate_2022,3.2
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.2
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Unemployment_rate_2022,3.1
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Unemployment_rate_2022,3.5
36123,NY,"Yates County, NY",1.0,1.0,1.0,Unemployment_rate_2022,2.9
24000,MD,Maryland,,,,Median_Household_Income_2021,"90,129"
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Median_Household_Income_2021,"49,236"
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"107,281"
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"80,159"
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"117,459"
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Median_Household_Income_2021,"61,945"
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"102,006"
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"76,727"
24017,MD,"Charles County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"103,918"
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Median_Household_Income_2021,"54,731"
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"104,253"
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Median_Household_Income_2021,"55,107"
24025,MD,"Harford County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"95,951"
24027,MD,"Howard County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"131,412"
24029,MD,"Kent County, MD",6.0,4.0,0.0,Median_Household_Income_2021,"66,183"
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"112,352"
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"89,689"
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Median_Household_Income_2021,"94,583"
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Median_Household_Income_2021,"106,539"
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Median_Household_Income_2021,"47,131"
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Median_Household_Income_2021,"78,931"
24043,MD,"Washington County, MD",2.0,2.0,1.0,Median_Household_Income_2021,"65,433"
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Median_Household_Income_2021,"61,848"
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Median_Household_Income_2021,"70,952"
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Median_Household_Income_2021,"54,068"
36000,NY,New York,,,,Median_Household_Income_2021,"74,230"
36001,NY,"Albany County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"74,512"
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Median_Household_Income_2021,"55,320"
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"43,143"
36007,NY,"Broome County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"55,729"
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Median_Household_Income_2021,"54,602"
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Median_Household_Income_2021,"62,839"
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Median_Household_Income_2021,"48,102"
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Median_Household_Income_2021,"59,155"
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Median_Household_Income_2021,"58,177"
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Median_Household_Income_2021,"60,094"
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Median_Household_Income_2021,"69,403"
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Median_Household_Income_2021,"62,292"
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Median_Household_Income_2021,"53,385"
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"87,370"
36029,NY,"Erie County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"63,014"
36031,NY,"Essex County, NY",6.0,6.0,0.0,Median_Household_Income_2021,"62,884"
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Median_Household_Income_2021,"54,960"
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Median_Household_Income_2021,"56,169"
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Median_Household_Income_2021,"62,785"
36039,NY,"Greene County, NY",6.0,6.0,0.0,Median_Household_Income_2021,"61,375"
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Median_Household_Income_2021,"57,427"
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"59,366"
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Median_Household_Income_2021,"59,430"
36047,NY,"Kings County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"66,943"
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Median_Household_Income_2021,"59,978"
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"65,221"
36053,NY,"Madison County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"66,419"
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"66,003"
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Median_Household_Income_2021,"55,523"
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"125,118"
36061,NY,"New York County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"84,371"
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"61,068"
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"59,804"
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"65,548"
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"76,137"
36071,NY,"Orange County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"88,494"
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"56,140"
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"59,394"
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Median_Household_Income_2021,"61,664"
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"107,014"
36081,NY,"Queens County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"72,807"
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"74,106"
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"84,744"
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"98,054"
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Median_Household_Income_2021,"55,531"
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"87,154"
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"72,357"
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"67,080"
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Median_Household_Income_2021,"57,706"
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Median_Household_Income_2021,"60,985"
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Median_Household_Income_2021,"57,584"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"112,681"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Median_Household_Income_2021,"57,017"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Median_Household_Income_2021,"64,052"
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Median_Household_Income_2021,"65,402"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Median_Household_Income_2021,"77,427"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Median_Household_Income_2021,"69,314"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Median_Household_Income_2021,"61,633"
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"65,299"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"109,131"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Median_Household_Income_2021,"66,261"
36123,NY,"Yates County, NY",1.0,1.0,1.0,Median_Household_Income_2021,"63,619"
24000,MD,Maryland,,,,Med_HH_Income_Percent_of_State_Total_2021,100.0
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,54.6
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,119.0
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,88.9
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,130.3
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Med_HH_Income_Percent_of_State_Total_2021,68.7
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,113.2
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,85.1
24017,MD,"Charles County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,115.3
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Med_HH_Income_Percent_of_State_Total_2021,60.7
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,115.7
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Med_HH_Income_Percent_of_State_Total_2021,61.1
24025,MD,"Harford County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,106.5
24027,MD,"Howard County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,145.8
24029,MD,"Kent County, MD",6.0,4.0,0.0,Med_HH_Income_Percent_of_State_Total_2021,73.4
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,124.7
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,99.5
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,104.9
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,118.2
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,52.3
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Med_HH_Income_Percent_of_State_Total_2021,87.6
24043,MD,"Washington County, MD",2.0,2.0,1.0,Med_HH_Income_Percent_of_State_Total_2021,72.6
